Time (s),White Line Pos,User Input,Actual Position,Margin of Error,Coins Collected
1.428322,0.1123,8,0.01,191.0953,N/A
1.448984,0.1123,.9,0.01,191.0953,N/A
1.468954,0.1123,.9,0.01,191.0953,N/A
1.488819,0.1123,.9,0.01,191.0953,N/A
1.508831,0.1123,.9,0.01,191.0953,N/A
1.528335,0.1123,.9,0.01,191.0953,N/A
1.548831,0.1123,.9,0.01,191.0953,N/A
1.56734,0.1123,.9,0.01,191.0953,N/A
1.589408,0.1123,.9,0.01,191.0953,N/A
1.608385,0.1123,.9,0.01,191.0953,N/A
1.629405,0.1123,.9,0.01,191.0953,N/A
1.648887,0.1123,.9,0.01,191.0953,N/A
1.668894,0.1123,.9,0.01,191.0953,N/A
1.689368,0.1123,.9,0.01,191.0953,N/A
1.708348,0.1123,.9,0.01,191.0953,N/A
1.729358,0.1123,,0.01,191.0953,N/A
1.749521,0.1123,,0.01,191.0953,N/A
1.769374,0.1123,,0.01,191.0953,N/A
1.788424,0.1123,,0.01,191.0953,N/A
1.808949,0.1123,,0.01,191.0953,N/A
1.829428,0.1123,4,0.01,191.0953,N/A
1.848585,0.1123,4,0.01,191.0953,N/A
1.868338,0.1123,4,0.01,191.0953,N/A
1.888369,0.1123,4,0.01,191.0953,N/A
1.908943,0.1123,.4,0.01,191.0953,N/A
1.928393,0.1123,.4,0.01,191.0953,N/A
1.949397,0.1123,.4,0.01,191.0953,N/A
1.969444,0.1123,.4,0.01,191.0953,N/A
1.989392,0.1123,.4,0.01,191.0953,N/A
2.008933,0.05,.4,0.01,180,N/A
2.028847,0.05,.4,0.01,180,N/A
2.048898,0.05,.4,0.01,180,N/A
2.068866,0.05000001,.4,0.01,180,N/A
2.088171,0.05,,0.01,180,N/A
2.108864,0.05,,0.01,180,N/A
2.129502,0.05,,0.01,180,N/A
2.149495,0.05,,0.01,180,N/A
2.168382,0.05,,0.01,180,N/A
2.189375,0.05,,0.01,180,N/A
2.209326,0.05,,0.01,180,N/A
2.22885,0.05,,0.01,180,N/A
2.248328,0.05,,0.01,180,N/A
2.269354,0.05,4,0.01090934,178.1813,N/A
2.287694,0.05,4,0.01090934,178.1813,N/A
2.308442,0.05,4,0.01090934,178.1813,N/A
2.328968,0.05,4,0.01090934,178.1813,N/A
2.349494,0.05,4,0.01090934,178.1813,N/A
2.368173,0.05,.4,0.01,180,N/A
2.389349,0.05,.4,0.01,180,N/A
2.409366,0.05,.4,0.01,180,N/A
2.42802,0.05,.4,0.01,180,N/A
2.448828,0.05,.4,0.01,180,N/A
2.467959,0.05,.4,0.01,180,N/A
2.489316,0.05,.4,0.01,180,N/A
2.508335,0.05,.4,0.01,180,N/A
2.529393,0.05,.4,0.01,180,N/A
2.547946,0.05,,0.01,180,N/A
2.569019,0.05,,0.01,180,N/A
2.588852,0.05,,0.01,180,N/A
2.609379,0.05,,0.01,180,N/A
2.628879,0.05,,0.01,180,N/A
2.64937,0.05,,0.01,180,N/A
2.668871,0.05,,0.01,180,N/A
2.689419,0.05,,0.01,180,N/A
2.708879,0.05,,0.01,180,N/A
2.728542,0.05,4,0.01841133,163.1773,N/A
2.748824,0.05,4,0.01841133,163.1773,N/A
2.768521,0.05,4,0.01841133,163.1773,N/A
2.789439,0.05,4,0.01841133,163.1773,N/A
2.808366,0.05,4,0.01841133,163.1773,N/A
2.829371,0.05,.4,0.01704734,165.9053,N/A
2.848433,0.05,.4,0.01704734,165.9053,N/A
2.868874,0.05,.4,0.01704734,165.9053,N/A
2.889006,0.05,.4,0.01704734,165.9053,N/A
2.908356,0.05,.4,0.01704734,165.9053,N/A
2.928859,0.05,.4,0.01704734,165.9053,N/A
2.949361,0.05,.4,0.01704734,165.9053,N/A
2.969431,0.05,.4,0.01704734,165.9053,N/A
2.988342,0.05,.4,0.01704734,165.9053,N/A
3.008863,0.05,,0.01704734,165.9053,N/A
3.02934,0.05000001,,0.01704734,165.9053,N/A
3.049064,0.05,,0.01704734,165.9053,N/A
3.06933,0.05,,0.01704734,165.9053,N/A
3.089345,0.05,4,0.02386733,152.2653,N/A
3.108898,0.05,4,0.02386733,152.2653,N/A
3.128407,0.05,4,0.02386733,152.2653,N/A
3.149368,0.05,4,0.02386733,152.2653,N/A
3.168369,0.05,4,0.02386733,152.2653,N/A
3.188365,0.05,4,0.03296067,134.0787,N/A
3.208882,0.05,4,0.03296067,134.0787,N/A
3.228926,0.05,4,0.03296067,134.0787,N/A
3.248403,0.05,4,0.03296067,134.0787,N/A
3.268711,0.05,.4,0.01568334,168.6333,N/A
3.288606,0.06593654,.4,0.01568334,176.2145,N/A
3.308482,0.09499999,.4,0.01568334,183.4912,N/A
3.328823,0.095,.4,0.01568334,183.4912,N/A
3.349304,0.095,.4,0.01568334,183.4912,N/A
3.369028,0.095,.4,0.01568334,183.4912,N/A
3.38882,0.095,.4,0.01568334,183.4912,N/A
3.408997,0.095,.4,0.01568334,183.4912,N/A
3.428835,0.095,.4,0.01568334,183.4912,N/A
3.447821,0.095,.4,0.01568334,183.4912,N/A
3.468834,0.095,,0.01568334,183.4912,N/A
3.489343,0.095,,0.01568334,183.4912,N/A
3.509334,0.095,,0.01568334,183.4912,N/A
3.529084,0.095,,0.01568334,183.4912,N/A
3.548841,0.095,4,0.02273067,176.073,N/A
3.569326,0.095,4,0.02273067,176.073,N/A
3.588343,0.095,4,0.02273067,176.073,N/A
3.609606,0.095,4,0.02273067,176.073,N/A
3.628069,0.09499998,4,0.02273067,176.073,N/A
3.64836,0.09500001,.4,0.01454667,184.6877,N/A
3.669561,0.095,.4,0.01454667,184.6877,N/A
3.688826,0.095,.4,0.01454667,184.6877,N/A
3.708351,0.09500001,.4,0.01454667,184.6877,N/A
3.728915,0.095,.4,0.01454667,184.6877,N/A
3.749356,0.09500001,.4,0.01454667,184.6877,N/A
3.768473,0.09499998,.4,0.01454667,184.6877,N/A
3.78884,0.095,.4,0.01454667,184.6877,N/A
3.808538,0.09499998,.4,0.01454667,184.6877,N/A
3.828845,0.09499998,.4,0.01454667,184.6877,N/A
3.848833,0.095,.4,0.01454667,184.6877,N/A
3.86951,0.095,.4,0.01454667,184.6877,N/A
3.887898,0.09500001,.4,0.01454667,184.6877,N/A
3.908829,0.095,,0.01454667,184.6877,N/A
3.928849,0.09499998,,0.01454667,184.6877,N/A
3.948395,0.09499998,,0.01454667,184.6877,N/A
3.969053,0.09499998,,0.01454667,184.6877,N/A
3.989395,0.095,,0.01454667,184.6877,N/A
4.009555,0.095,4,0.01454666,184.6877,N/A
4.029004,0.095,4,0.01454666,184.6877,N/A
4.046908,0.095,4,0.01454666,184.6877,N/A
4.068343,0.095,4,0.01454666,184.6877,N/A
4.089364,0.095,.4,0.01454667,184.6877,N/A
4.108945,0.095,.4,0.01454667,184.6877,N/A
4.128351,0.09499998,.4,0.01454667,184.6877,N/A
4.149407,0.09499998,.4,0.01454667,184.6877,N/A
4.169361,0.09500001,.4,0.01454667,184.6877,N/A
4.187657,0.095,.4,0.01454667,184.6877,N/A
4.209395,0.095,.4,0.01454667,184.6877,N/A
4.22938,0.09500001,.4,0.01454667,184.6877,N/A
4.24891,0.09499998,.4,0.01454667,184.6877,N/A
4.269601,0.095,.4,0.01454667,184.6877,N/A
4.289012,0.09499998,.4,0.01454667,184.6877,N/A
4.308375,0.095,.4,0.01454667,184.6877,N/A
4.329391,0.095,.4,0.01454667,184.6877,N/A
4.349348,0.09499998,.4,0.01454667,184.6877,N/A
4.369359,0.09500001,,0.01454667,184.6877,N/A
4.389396,0.095,,0.01454667,184.6877,N/A
4.407872,0.09499998,,0.01454667,184.6877,N/A
4.428871,0.095,,0.01454667,184.6877,N/A
4.448345,0.09499998,,0.01454667,184.6877,N/A
4.469364,0.09500001,4,0.01454667,184.6877,N/A
4.48935,0.095,4,0.01454667,184.6877,N/A
4.50847,0.095,4,0.01454667,184.6877,N/A
4.529353,0.09499998,4,0.01454667,184.6877,N/A
4.548359,0.09500001,.4,0.01454667,184.6877,N/A
4.568418,0.09499998,.4,0.01454667,184.6877,N/A
4.588864,0.09500001,.4,0.01454667,184.6877,N/A
4.608439,0.095,.4,0.01454667,184.6877,N/A
4.628441,0.09500001,.4,0.01454667,184.6877,N/A
4.648945,0.09500001,.4,0.01454667,184.6877,N/A
4.668427,0.09500001,.4,0.01454667,184.6877,N/A
4.688923,0.09500001,.4,0.01454667,184.6877,N/A
4.709512,0.095,.4,0.01454667,184.6877,N/A
4.729467,0.095,.4,0.01454667,184.6877,N/A
4.748603,0.095,.4,0.01454667,184.6877,N/A
4.769597,0.095,.4,0.01454667,184.6877,N/A
4.78934,0.095,.4,0.01454667,184.6877,N/A
4.808594,0.095,.4,0.01454667,184.6877,N/A
4.829441,0.095,,0.01454667,184.6877,N/A
4.848525,0.095,,0.01454667,184.6877,N/A
4.868809,0.095,,0.01454667,184.6877,N/A
4.887844,0.09499998,,0.01454667,184.6877,N/A
4.908334,0.09500001,4,0.01454667,184.6877,N/A
4.929335,0.09499998,4,0.01454667,184.6877,N/A
4.949356,0.095,4,0.01454667,184.6877,N/A
4.96884,0.09499998,4,0.01454667,184.6877,N/A
4.988408,0.095,4,0.01454667,184.6877,N/A
5.009066,0.095,.4,0.01,189.4737,N/A
5.02909,0.095,.4,0.01,189.4737,N/A
5.048863,0.095,.4,0.01,189.4737,N/A
5.069352,0.095,.4,0.01,189.4737,N/A
5.088861,0.095,.4,0.01,189.4737,N/A
5.10836,0.095,.4,0.01,189.4737,N/A
5.129368,0.095,.4,0.01,189.4737,N/A
5.14836,0.09500001,.4,0.01,189.4737,N/A
5.16909,0.095,.4,0.01,189.4737,N/A
5.188985,0.095,,0.01,189.4737,N/A
5.208873,0.095,,0.01,189.4737,N/A
5.228338,0.09500001,,0.01,189.4737,N/A
5.248337,0.095,,0.01,189.4737,N/A
5.268842,0.095,,0.01,189.4737,N/A
5.288847,0.095,,0.01,189.4737,N/A
5.308899,0.095,,0.01,189.4737,N/A
5.32907,0.095,,0.01,189.4737,N/A
5.348834,0.095,,0.01,189.4737,N/A
5.369413,0.09500001,4,0.01454667,184.6877,N/A
5.388922,0.09500001,4,0.01454667,184.6877,N/A
5.408373,0.09500001,4,0.01454667,184.6877,N/A
5.428384,0.095,4,0.01454667,184.6877,N/A
5.44933,0.095,.4,0.01,189.4737,N/A
5.469359,0.095,.4,0.01,189.4737,N/A
5.48938,0.095,.4,0.01,189.4737,N/A
5.508362,0.095,.4,0.01,189.4737,N/A
5.528534,0.095,.4,0.01,189.4737,N/A
5.547516,0.095,.4,0.01,189.4737,N/A
5.569396,0.095,.4,0.01,189.4737,N/A
5.588585,0.095,.4,0.01,189.4737,N/A
5.608457,0.09500001,.4,0.01,189.4737,N/A
5.62904,0.09500001,.4,0.01,189.4737,N/A
5.649457,0.095,,0.01,189.4737,N/A
5.666422,0.095,,0.01,189.4737,N/A
5.688491,0.095,,0.01,189.4737,N/A
5.709387,0.1123,,0.01,191.0953,N/A
5.728183,0.1077533,4,0.01454667,186.5,N/A
5.748954,0.1077533,4,0.01454667,186.5,N/A
5.768382,0.1077533,4,0.01454667,186.5,N/A
5.788913,0.1077533,4,0.01454667,186.5,N/A
5.808839,0.1077533,4,0.01454667,186.5,N/A
5.828887,0.09956933,4,0.02273067,177.171,N/A
5.848369,0.09956933,4,0.02273067,177.171,N/A
5.868417,0.09956933,4,0.02273067,177.171,N/A
5.888492,0.09956933,4,0.02273067,177.171,N/A
5.908867,0.1077533,.4,0.01454667,186.5,N/A
5.928523,0.1077533,.4,0.01454667,186.5,N/A
5.94845,0.1077533,.4,0.01454667,186.5,N/A
5.969425,0.1077533,.4,0.01454667,186.5,N/A
5.988897,0.1077533,.4,0.01454667,186.5,N/A
6.009468,0.1077533,.4,0.01454667,186.5,N/A
6.026918,0.1077533,.4,0.01454667,186.5,N/A
6.048326,0.1077533,.4,0.01454667,186.5,N/A
6.068819,0.1077533,.4,0.01454667,186.5,N/A
6.088863,0.1077533,,0.01454667,186.5,N/A
6.108944,0.1077533,,0.01454667,186.5,N/A
6.129031,0.1077533,,0.01454667,186.5,N/A
6.149349,0.1077533,,0.01454667,186.5,N/A
6.168971,0.1077533,,0.01454667,186.5,N/A
6.189379,0.09956933,4,0.02273067,177.171,N/A
6.208859,0.09956933,4,0.02273067,177.171,N/A
6.229356,0.09956933,4,0.02273067,177.171,N/A
6.248355,0.09956933,4,0.02273067,177.171,N/A
6.268943,0.09956933,4,0.02273067,177.171,N/A
6.288125,0.09956933,4,0.02273067,177.171,N/A
6.308122,0.09956933,4,0.02273067,177.171,N/A
6.329482,0.09956933,4,0.02273067,177.171,N/A
6.348862,0.09956933,4,0.02273067,177.171,N/A
6.368346,0.09956933,.4,0.02273067,177.171,N/A
6.388856,0.09956933,.4,0.02273067,177.171,N/A
6.408416,0.09956933,.4,0.02273067,177.171,N/A
6.428538,0.09956933,.4,0.02273067,177.171,N/A
6.448857,0.09956933,.4,0.02273067,177.171,N/A
6.468903,0.09956933,.4,0.02273067,177.171,N/A
6.488864,0.09956933,.4,0.02273067,177.171,N/A
6.509347,0.09956933,.4,0.02273067,177.171,N/A
6.529418,0.09956933,.4,0.02273067,177.171,N/A
6.549529,0.09956933,,0.02273067,177.171,N/A
6.568978,0.09956933,,0.02273067,177.171,N/A
6.589318,0.09956933,,0.02273067,177.171,N/A
6.609497,0.09956933,,0.02273067,177.171,N/A
6.629213,0.09956933,,0.02273067,177.171,N/A
6.648961,0.09956933,4,0.02273067,177.171,N/A
6.668422,0.09956933,4,0.02273067,177.171,N/A
6.687856,0.09956933,4,0.02273067,177.171,N/A
6.708982,0.09956933,4,0.02273067,177.171,N/A
6.729364,0.09956933,.4,0.02273067,177.171,N/A
6.749403,0.09956933,.4,0.02273067,177.171,N/A
6.768852,0.09956933,.4,0.02273067,177.171,N/A
6.788865,0.09956933,.4,0.02273067,177.171,N/A
6.808352,0.09956933,.4,0.02273067,177.171,N/A
6.829469,0.1077533,.4,0.01454667,186.5,N/A
6.848409,0.1077533,.4,0.01454667,186.5,N/A
6.868506,0.1077533,.4,0.01454667,186.5,N/A
6.887152,0.1077533,.4,0.01454667,186.5,N/A
6.907371,0.1077533,.4,0.01454667,186.5,N/A
6.928025,0.1077533,.4,0.01454667,186.5,N/A
6.949472,0.1077533,.4,0.01454667,186.5,N/A
6.967916,0.1077533,.4,0.01454667,186.5,N/A
6.989457,0.1077533,.4,0.01454667,186.5,N/A
7.009475,0.1077533,,0.01454667,186.5,N/A
7.029549,0.1077533,,0.01454667,186.5,N/A
7.047181,0.1077533,,0.01454667,186.5,N/A
7.06838,0.1077533,,0.01454667,186.5,N/A
7.088894,0.09956933,4,0.02273067,177.171,N/A
7.109149,0.09956933,4,0.02273067,177.171,N/A
7.128434,0.09956933,4,0.02273067,177.171,N/A
7.149393,0.09956933,4,0.02273067,177.171,N/A
7.168417,0.09956933,4,0.02273067,177.171,N/A
7.188392,0.1077533,.4,0.01454667,186.5,N/A
7.208097,0.1077533,.4,0.01454667,186.5,N/A
7.229543,0.1077533,.4,0.01454667,186.5,N/A
7.248398,0.1077533,.4,0.01454667,186.5,N/A
7.268416,0.1077533,.4,0.01454667,186.5,N/A
7.28838,0.1077533,.4,0.01454667,186.5,N/A
7.30799,0.1077533,.4,0.01454667,186.5,N/A
7.32937,0.1077533,.4,0.01454667,186.5,N/A
7.34883,0.1077533,.4,0.01454667,186.5,N/A
7.369493,0.1077533,.4,0.01454667,186.5,N/A
7.388944,0.1077533,.4,0.01454667,186.5,N/A
7.409418,0.1077533,.4,0.01454667,186.5,N/A
7.428956,0.1077533,.4,0.01454667,186.5,N/A
7.448591,0.1077533,.4,0.01454667,186.5,N/A
7.468468,0.1077533,,0.01454667,186.5,N/A
7.489369,0.1077533,,0.01454667,186.5,N/A
7.508355,0.1077533,,0.01454667,186.5,N/A
7.529349,0.1077533,,0.01454667,186.5,N/A
7.549442,0.1077533,4,0.01454667,186.5,N/A
7.568374,0.1077533,4,0.01454667,186.5,N/A
7.588349,0.1077533,4,0.01454667,186.5,N/A
7.607419,0.1077533,4,0.01454667,186.5,N/A
7.628881,0.1077533,4,0.01454667,186.5,N/A
7.648454,0.1077533,.4,0.01454667,186.5,N/A
7.667867,0.1077533,.4,0.01454667,186.5,N/A
7.688991,0.1077533,.4,0.01454667,186.5,N/A
7.707919,0.1077533,.4,0.01454667,186.5,N/A
7.729159,0.1077533,.4,0.01454667,186.5,N/A
7.748887,0.1077533,.4,0.01454667,186.5,N/A
7.76801,0.1077533,.4,0.01454667,186.5,N/A
7.787886,0.1077533,.4,0.01454667,186.5,N/A
7.809014,0.1077533,.4,0.01454667,186.5,N/A
7.828908,0.1077533,,0.01454667,186.5,N/A
7.84936,0.1077533,,0.01454667,186.5,N/A
7.868861,0.1077533,,0.01454667,186.5,N/A
7.88835,0.1077533,,0.01454667,186.5,N/A
7.909202,0.1077533,,0.01454667,186.5,N/A
7.928394,0.1077533,,0.01454667,186.5,N/A
7.948518,0.1077533,,0.01454667,186.5,N/A
7.968378,0.1077533,,0.01454667,186.5,N/A
7.988848,0.1077533,,0.01454667,186.5,N/A
8.009362,0.1077533,4,0.01454667,186.5,N/A
8.028454,0.1077533,4,0.01454667,186.5,N/A
8.048532,0.1077533,4,0.01454667,186.5,N/A
8.068007,0.1077533,4,0.01454667,186.5,N/A
8.088527,0.1123,.4,0.01,191.0953,N/A
8.109036,0.1123,.4,0.01,191.0953,N/A
8.128452,0.1123,.4,0.01,191.0953,N/A
8.148869,0.1123,.4,0.01,191.0953,N/A
8.169381,0.1123,.4,0.01,191.0953,N/A
8.188965,0.1123,.4,0.01,191.0953,N/A
8.20934,0.1123,.4,0.01,191.0953,N/A
8.228344,0.1123,.4,0.01,191.0953,N/A
8.248512,0.1123,.4,0.01,191.0953,N/A
8.268915,0.1123,.4,0.01,191.0953,N/A
8.288934,0.1123,,0.01,191.0953,N/A
8.308892,0.1123,,0.01,191.0953,N/A
8.329366,0.0425,,0.01,176.4706,N/A
8.349383,0.0425,,0.01,176.4706,N/A
8.369383,0.0425,,0.01,176.4706,N/A
8.389414,0.0425,,0.01,176.4706,N/A
8.408393,0.0425,,0.01,176.4706,N/A
8.429431,0.0425,,0.01,176.4706,N/A
8.448365,0.0425,,0.01,176.4706,N/A
8.468379,0.0425,4,0.01454667,165.7725,N/A
8.488895,0.0425,4,0.01454667,165.7725,N/A
8.5085,0.0425,4,0.01454667,165.7725,N/A
8.529504,0.0425,4,0.01454667,165.7725,N/A
8.548891,0.0425,.4,0.01,176.4706,N/A
8.568992,0.0425,.4,0.01,176.4706,N/A
8.588341,0.0425,.4,0.01,176.4706,N/A
8.608433,0.0425,.4,0.01,176.4706,N/A
8.627529,0.0425,.4,0.01,176.4706,N/A
8.648886,0.0425,.4,0.01,176.4706,N/A
8.668909,0.0425,.4,0.01,176.4706,N/A
8.689397,0.0425,.4,0.01,176.4706,N/A
8.708848,0.0425,.4,0.01,176.4706,N/A
8.728221,0.0425,,0.01,176.4706,N/A
8.74888,0.0425,,0.01,176.4706,N/A
8.768917,0.0425,,0.01,176.4706,N/A
8.788459,0.0425,,0.01,176.4706,N/A
8.808358,0.0425,,0.01,176.4706,N/A
8.828401,0.04249999,4,0.01454667,165.7725,N/A
8.848387,0.04249999,4,0.01454667,165.7725,N/A
8.868987,0.0425,4,0.01454667,165.7725,N/A
8.888147,0.0425,4,0.01454667,165.7725,N/A
8.908757,0.0425,4,0.02273067,146.5161,N/A
8.928046,0.0425,4,0.02273067,146.5161,N/A
8.948874,0.0425,4,0.02273067,146.5161,N/A
8.968911,0.0425,4,0.02273067,146.5161,N/A
8.989348,0.0425,4,0.02273067,146.5161,N/A
9.00938,0.0425,.4,0.01454667,165.7725,N/A
9.028975,0.0425,.4,0.01454667,165.7725,N/A
9.049369,0.0425,.4,0.01454667,165.7725,N/A
9.069358,0.0425,.4,0.01454667,165.7725,N/A
9.088948,0.0425,.4,0.01454667,165.7725,N/A
9.108503,0.04249999,.4,0.01454667,165.7725,N/A
9.12841,0.0425,.4,0.01454667,165.7725,N/A
9.148899,0.0425,.4,0.01454667,165.7725,N/A
9.167833,0.0425,.4,0.01454667,165.7725,N/A
9.188872,0.0425,,0.01454667,165.7725,N/A
9.20943,0.0425,,0.01454667,165.7725,N/A
9.229393,0.0425,,0.01454667,165.7725,N/A
9.249482,0.0425,,0.01454667,165.7725,N/A
9.269387,0.0425,,0.01454667,165.7725,N/A
9.288863,0.0425,4,0.02273067,146.5161,N/A
9.308902,0.0425,4,0.02273067,146.5161,N/A
9.329386,0.0425,4,0.02273067,146.5161,N/A
9.348367,0.0425,4,0.02273067,146.5161,N/A
9.367647,0.0425,.4,0.01454667,165.7725,N/A
9.387975,0.0425,.4,0.01454667,165.7725,N/A
9.408376,0.0425,.4,0.01454667,165.7725,N/A
9.428413,0.0425,.4,0.01454667,165.7725,N/A
9.449553,0.0425,.4,0.01454667,165.7725,N/A
9.468881,0.0425,.4,0.01454667,165.7725,N/A
9.488358,0.0425,.4,0.01454667,165.7725,N/A
9.508516,0.0425,.4,0.01454667,165.7725,N/A
9.528891,0.0425,.4,0.01454667,165.7725,N/A
9.548919,0.0425,.4,0.01454667,165.7725,N/A
9.568868,0.0425,.4,0.01454667,165.7725,N/A
9.588418,0.0425,.4,0.01454667,165.7725,N/A
9.609446,0.0425,.4,0.01454667,165.7725,N/A
9.628504,0.1077533,.4,0.01454667,186.5,N/A
9.649462,0.1077533,,0.01454667,186.5,N/A
9.669373,0.1077533,,0.01454667,186.5,N/A
9.688977,0.1077533,,0.01454667,186.5,N/A
9.708873,0.1077533,,0.01454667,186.5,N/A
9.727769,0.1077533,4,0.01454666,186.5,N/A
9.748538,0.1077533,4,0.01454666,186.5,N/A
9.767937,0.1077533,4,0.01454666,186.5,N/A
9.789406,0.1077533,4,0.01454666,186.5,N/A
9.809082,0.1077533,4,0.01454666,186.5,N/A
9.828904,0.1077533,.4,0.01454667,186.5,N/A
9.848376,0.1077533,.4,0.01454667,186.5,N/A
9.869546,0.1077533,.4,0.01454667,186.5,N/A
9.889426,0.1077533,.4,0.01454667,186.5,N/A
9.909034,0.1077533,.4,0.01454667,186.5,N/A
9.929438,0.1077533,.4,0.01454667,186.5,N/A
9.948389,0.1077533,.4,0.01454667,186.5,N/A
9.968896,0.1077533,.4,0.01454667,186.5,N/A
9.989551,0.1077533,.4,0.01454667,186.5,N/A
10.00895,0.1077533,.4,0.01454667,186.5,N/A
10.02888,0.1077533,.4,0.01454667,186.5,N/A
10.04911,0.1077533,.4,0.01454667,186.5,N/A
10.06849,0.1077533,.4,0.01454667,186.5,N/A
10.08842,0.1077533,.4,0.01454667,186.5,N/A
10.10853,0.1077533,,0.01454667,186.5,N/A
10.12854,0.1077533,,0.01454667,186.5,N/A
10.14887,0.1077533,,0.01454667,186.5,N/A
10.16937,0.1077533,,0.01454667,186.5,N/A
10.18948,0.1077533,4,0.01454667,186.5,N/A
10.20836,0.1077533,4,0.01454667,186.5,N/A
10.22904,0.1077533,4,0.01454667,186.5,N/A
10.24851,0.1077533,4,0.01454667,186.5,N/A
10.2689,0.1077533,4,0.01454667,186.5,N/A
10.28848,0.1077533,.4,0.01454667,186.5,N/A
10.30937,0.1077533,.4,0.01454667,186.5,N/A
10.32815,0.1077533,.4,0.01454667,186.5,N/A
10.34837,0.1077533,.4,0.01454667,186.5,N/A
10.3689,0.1077533,.4,0.01454667,186.5,N/A
10.38793,0.1077533,.4,0.01454667,186.5,N/A
10.40911,0.1077533,.4,0.01454667,186.5,N/A
10.42838,0.1077533,.4,0.01454667,186.5,N/A
10.44911,0.1077533,.4,0.01454667,186.5,N/A
10.46809,0.1077533,.4,0.01454667,186.5,N/A
10.48946,0.01842626,.4,0.01454667,121.0547,N/A
10.50937,0.035,.4,0.01454667,158.4381,N/A
10.52739,0.035,.4,0.01454667,158.4381,N/A
10.54938,0.035,,0.01454667,158.4381,N/A
10.56837,0.035,,0.01454667,158.4381,N/A
10.58839,0.035,,0.01454667,158.4381,N/A
10.60813,0.035,,0.01454667,158.4381,N/A
