Time (s),White Line Pos,User Input,Actual Position,Margin of Error,Coins Collected
12.20901,0.0525,.4,0.01454667,172.2921,N/A
12.22898,0.0525,.4,0.01454667,172.2921,N/A
12.24853,0.0525,.4,0.01454667,172.2921,N/A
12.26913,0.05250001,.4,0.01454667,172.2921,N/A
12.28852,0.05250001,.4,0.01454667,172.2921,N/A
12.30898,0.0525,.4,0.01454667,172.2921,N/A
12.32753,0.05250001,.4,0.01454667,172.2921,N/A
12.3486,0.0525,.4,0.01454667,172.2921,N/A
12.36798,0.05250001,.4,0.01454667,172.2921,N/A
12.388,0.0525,.4,0.01454667,172.2921,N/A
12.408,0.05250001,.4,0.01454667,172.2921,N/A
12.42747,0.05250001,,0.01454667,172.2921,N/A
12.44903,0.0525,,0.01454667,172.2921,N/A
12.469,0.05250001,,0.01454667,172.2921,N/A
12.48869,0.0525,,0.01454667,172.2921,N/A
12.50829,0.0525,4,0.01454667,172.2921,N/A
12.52814,0.05250001,4,0.01454667,172.2921,N/A
12.54799,0.05250001,4,0.01454667,172.2921,N/A
12.569,0.0525,4,0.01454667,172.2921,N/A
12.58845,0.0525,4,0.01454667,172.2921,N/A
12.60732,0.05250001,.4,0.01454667,172.2921,N/A
12.62836,0.05250001,.4,0.01454667,172.2921,N/A
12.64851,0.05250001,.4,0.01454667,172.2921,N/A
12.6678,0.05250001,.4,0.01454667,172.2921,N/A
12.6888,0.0525,.4,0.01454667,172.2921,N/A
12.70782,0.0525,.4,0.01454667,172.2921,N/A
12.72777,0.05250001,.4,0.01454667,172.2921,N/A
12.74777,0.1077533,.4,0.01454667,186.5,N/A
12.7688,0.1077533,.4,0.01454667,186.5,N/A
12.78829,0.1077533,.4,0.01454667,186.5,N/A
12.8089,0.1077533,.4,0.01454667,186.5,N/A
12.8274,0.1077533,.4,0.01454667,186.5,N/A
12.84828,0.1077533,.4,0.01454667,186.5,N/A
12.86785,0.1077533,.4,0.01454667,186.5,N/A
12.88796,0.1077533,,0.01454667,186.5,N/A
12.90783,0.1077533,,0.01454667,186.5,N/A
12.92847,0.1077533,,0.01454667,186.5,N/A
12.94832,0.1077533,,0.01454667,186.5,N/A
12.96842,0.1077533,4,0.01454667,186.5,N/A
12.98783,0.1077533,4,0.01454667,186.5,N/A
13.00832,0.1077533,4,0.01454667,186.5,N/A
13.02846,0.1077533,4,0.01454667,186.5,N/A
13.0486,0.1077533,4,0.01454667,186.5,N/A
13.06883,0.1077533,.4,0.01454667,186.5,N/A
13.08782,0.1077533,.4,0.01454667,186.5,N/A
13.10834,0.1077533,.4,0.01454667,186.5,N/A
13.12892,0.1077533,.4,0.01454667,186.5,N/A
13.14835,0.1077533,.4,0.01454667,186.5,N/A
13.16861,0.1077533,.4,0.01454667,186.5,N/A
13.18833,0.1077533,.4,0.01454667,186.5,N/A
13.20784,0.1077533,.4,0.01454667,186.5,N/A
13.22904,0.1077533,.4,0.01454667,186.5,N/A
13.24889,0.1077533,.4,0.01454667,186.5,N/A
13.26911,0.1077533,.4,0.01454667,186.5,N/A
13.28786,0.1077533,.4,0.01454667,186.5,N/A
13.30841,0.1077533,.4,0.01454667,186.5,N/A
13.32839,0.1077533,,0.01454667,186.5,N/A
13.34787,0.1077533,,0.01454667,186.5,N/A
13.36789,0.1077533,,0.01454667,186.5,N/A
13.38841,0.1077533,,0.01454667,186.5,N/A
13.40898,0.1077533,,0.01454667,186.5,N/A
13.42739,0.1077533,4,0.01454667,186.5,N/A
13.44796,0.1077533,4,0.01454667,186.5,N/A
13.46839,0.1077533,4,0.01454667,186.5,N/A
13.48841,0.1077533,4,0.01454667,186.5,N/A
13.50792,0.1077533,.4,0.01454667,186.5,N/A
13.52844,0.1077533,.4,0.01454667,186.5,N/A
13.54894,0.1077533,.4,0.01454667,186.5,N/A
13.56806,0.1077533,.4,0.01454667,186.5,N/A
13.58784,0.1077533,.4,0.01454667,186.5,N/A
13.60894,0.1077533,.4,0.01454667,186.5,N/A
13.62857,0.1077533,.4,0.01454667,186.5,N/A
13.64896,0.1077533,.4,0.01454667,186.5,N/A
13.66907,0.1077533,.4,0.01454667,186.5,N/A
13.68894,0.1077533,.4,0.01454667,186.5,N/A
13.70844,0.1077533,.4,0.01454667,186.5,N/A
13.72798,0.1077533,.4,0.01454667,186.5,N/A
13.74807,0.13,.4,0.01454667,188.8103,N/A
13.76895,0.13,.4,0.01454667,188.8103,N/A
13.78862,0.13,,0.01454667,188.8103,N/A
13.80849,0.13,,0.01454667,188.8103,N/A
13.82702,0.13,,0.01454667,188.8103,N/A
13.84796,0.13,,0.01454667,188.8103,N/A
13.86802,0.13,,0.01454667,188.8103,N/A
13.88809,0.13,4,0.01454667,188.8103,N/A
13.90862,0.13,4,0.01454667,188.8103,N/A
13.92802,0.13,4,0.01454667,188.8103,N/A
13.94842,0.13,4,0.01454667,188.8103,N/A
13.96846,0.13,.4,0.01454667,188.8103,N/A
13.98857,0.13,.4,0.01454667,188.8103,N/A
14.00811,0.13,.4,0.01454667,188.8103,N/A
14.02844,0.13,.4,0.01454667,188.8103,N/A
14.04847,0.13,.4,0.01454667,188.8103,N/A
14.06894,0.13,.4,0.01454667,188.8103,N/A
14.08845,0.13,.4,0.01454667,188.8103,N/A
14.10872,0.13,.4,0.01454667,188.8103,N/A
14.12899,0.13,.4,0.01454667,188.8103,N/A
14.148,0.13,.4,0.01454667,188.8103,N/A
14.16874,0.13,.4,0.01454667,188.8103,N/A
14.188,0.13,.4,0.01454667,188.8103,N/A
14.20917,0.13,.4,0.01454667,188.8103,N/A
14.22746,0.13,.4,0.01454667,188.8103,N/A
14.24852,0.13,,0.01454667,188.8103,N/A
14.26802,0.13,,0.01454667,188.8103,N/A
14.28799,0.13,,0.01454667,188.8103,N/A
14.30852,0.13,,0.01454667,188.8103,N/A
14.32899,0.13,4,0.01454667,188.8103,N/A
14.349,0.13,4,0.01454667,188.8103,N/A
14.36904,0.13,4,0.01454667,188.8103,N/A
14.3877,0.13,4,0.01454667,188.8103,N/A
14.408,0.13,4,0.01454667,188.8103,N/A
14.42803,0.13,.4,0.01454667,188.8103,N/A
14.44852,0.13,.4,0.01454667,188.8103,N/A
14.46851,0.13,.4,0.01454667,188.8103,N/A
14.48901,0.13,.4,0.01454667,188.8103,N/A
14.5085,0.13,.4,0.01,192.3077,N/A
14.52851,0.13,.4,0.01,192.3077,N/A
14.54902,0.13,.4,0.01,192.3077,N/A
14.56894,0.13,.4,0.01,192.3077,N/A
14.58798,0.13,.4,0.01,192.3077,N/A
14.60849,0.13,.4,0.01,192.3077,N/A
14.62896,0.13,.4,0.01,192.3077,N/A
14.64867,0.13,.4,0.01,192.3077,N/A
14.66796,0.13,.4,0.01,192.3077,N/A
14.68798,0.13,.4,0.01,192.3077,N/A
14.70846,0.13,,0.01,192.3077,N/A
14.72897,0.13,,0.01,192.3077,N/A
14.74898,0.13,,0.01,192.3077,N/A
14.76796,0.13,,0.01,192.3077,N/A
14.78844,0.13,4,0.01454667,188.8103,N/A
14.80744,0.13,4,0.01454667,188.8103,N/A
14.8291,0.13,4,0.01454667,188.8103,N/A
14.84772,0.13,4,0.01454667,188.8103,N/A
14.86894,0.13,.4,0.01,192.3077,N/A
14.88744,0.13,.4,0.01,192.3077,N/A
14.90909,0.13,.4,0.01,192.3077,N/A
14.92797,0.13,.4,0.01,192.3077,N/A
14.94913,0.13,.4,0.01,192.3077,N/A
14.96862,0.13,.4,0.01,192.3077,N/A
14.98812,0.13,.4,0.01,192.3077,N/A
15.00698,0.13,.4,0.01,192.3077,N/A
15.02896,0.13,.4,0.01,192.3077,N/A
15.04904,0.13,.4,0.01,192.3077,N/A
15.06774,0.13,.4,0.01,192.3077,N/A
15.08848,0.13,.4,0.01,192.3077,N/A
15.10805,0.13,.4,0.01,192.3077,N/A
15.12747,0.13,.4,0.01,192.3077,N/A
15.14747,0.13,,0.01,192.3077,N/A
15.16898,0.13,,0.01,192.3077,N/A
15.18765,0.13,,0.01,192.3077,N/A
15.20811,0.13,,0.01,192.3077,N/A
15.22862,0.13,,0.01,192.3077,N/A
15.24851,0.13,4,0.01,192.3077,N/A
15.26852,0.13,4,0.01,192.3077,N/A
15.28899,0.13,4,0.01,192.3077,N/A
15.30753,0.13,4,0.01,192.3077,N/A

